istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
124244035;8466;2021-10-14 09:15;2021-10-12 02:59
124244035;8466;2021-10-14 10:15;2021-10-12 02:59
124244035;8466;2021-10-14 11:00;2021-10-12 02:59
124244035;8466;2021-10-14 11:15;2021-10-12 02:59
124244035;8466;2021-10-19 13:30;2021-10-12 02:59
124244035;8466;2021-10-19 13:45;2021-10-12 02:59
124244035;8466;2021-10-19 14:00;2021-10-12 02:59
124244035;8466;2021-10-20 07:15;2021-10-12 02:59
124244035;8466;2021-10-20 07:30;2021-10-12 02:59
124244035;8466;2021-10-20 07:45;2021-10-12 02:59
124244035;8466;2021-10-20 08:00;2021-10-12 02:59
124244035;8466;2021-10-20 08:30;2021-10-12 02:59
124244035;8466;2021-10-20 08:45;2021-10-12 02:59
124244035;8466;2021-10-20 09:30;2021-10-12 02:59
124244035;8466;2021-10-20 09:45;2021-10-12 02:59
124244035;8466;2021-10-20 10:00;2021-10-12 02:59
124244035;8466;2021-10-20 11:00;2021-10-12 02:59
124244035;8466;2021-10-20 11:15;2021-10-12 02:59
124244035;8466;2021-10-20 11:30;2021-10-12 02:59
124244035;8466;2021-10-21 13:30;2021-10-12 02:59
124244035;8466;2021-10-21 13:50;2021-10-12 02:59
124244035;8466;2021-10-21 15:05;2021-10-12 02:59
124244035;8466;2021-10-21 15:20;2021-10-12 02:59
124244035;8466;2021-10-26 07:00;2021-10-12 02:59
124244035;8466;2021-10-26 07:15;2021-10-12 02:59
124244035;8466;2021-10-26 07:30;2021-10-12 02:59
124244035;8466;2021-10-26 07:45;2021-10-12 02:59
124244035;8466;2021-10-26 08:15;2021-10-12 02:59
124244035;8466;2021-10-26 08:30;2021-10-12 02:59
124244035;8466;2021-10-26 08:45;2021-10-12 02:59
124244035;8466;2021-10-26 09:00;2021-10-12 02:59
124244035;8466;2021-10-26 09:15;2021-10-12 02:59
124244035;8466;2021-10-26 11:30;2021-10-12 02:59
124244035;8466;2021-10-27 14:00;2021-10-12 02:59
124244035;8466;2021-10-27 14:30;2021-10-12 02:59
124244035;8466;2021-10-27 15:15;2021-10-12 02:59
124244035;8466;2021-10-27 16:15;2021-10-12 02:59
124244035;8466;2021-10-27 16:30;2021-10-12 02:59
124244035;8466;2021-10-27 17:00;2021-10-12 02:59
124244035;8466;2021-10-27 17:15;2021-10-12 02:59
124244035;8466;2021-10-27 17:30;2021-10-12 02:59
124244035;8466;2021-10-27 17:45;2021-10-12 02:59
124244035;8466;2021-10-27 18:15;2021-10-12 02:59
124244035;8466;2021-10-28 07:15;2021-10-12 02:59
124244035;8466;2021-10-28 07:30;2021-10-12 02:59
124244035;8466;2021-10-28 07:45;2021-10-12 02:59
124244035;8466;2021-10-28 08:15;2021-10-12 02:59
124244035;8466;2021-10-28 08:30;2021-10-12 02:59
124244035;8466;2021-10-28 08:45;2021-10-12 02:59
124244035;8466;2021-10-28 09:30;2021-10-12 02:59
124244035;8466;2021-10-28 10:15;2021-10-12 02:59
124244035;8466;2021-10-28 11:30;2021-10-12 02:59
124244035;8466;2021-10-28 11:50;2021-10-12 02:59
